AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
4.900298,2.321312,8.695557,18.830817,5.673759,0.18929,0.403629,0.506062,0.757736,0.997917,101.580745,1.7332,0.354645,0.095659,0.165367,5.845881,5.254654,7.589272,2.527237,2.771006,2.677722,2.57952,5.327285,2.940482,2.094711,4
4.252004,3.176665,9.101617,17.753841,5.320234,0.197498,0.359352,0.46202,0.805479,0.997893,101.471347,1.649782,0.32372,0.109182,0.16706,4.997484,6.051406,7.019277,2.703929,2.781019,2.452631,2.749249,4.836631,2.909831,1.953462,4
3.500512,4.448379,8.762933,15.653869,5.071579,0.215559,0.336292,0.417966,0.855348,0.992482,101.683155,1.542363,0.284169,0.121192,0.169004,4.076458,6.72968,6.032511,3.006089,2.726586,2.303414,2.879674,4.122216,2.838102,1.862936,4
2.921298,5.948855,7.840963,13.315797,4.840848,0.250326,0.337226,0.360959,0.877408,0.982353,101.996789,1.451327,0.240685,0.128017,0.173429,3.258798,7.023622,4.828194,3.385057,2.628498,2.3027,3.040695,3.417837,2.732602,1.82339,4
3.428096,7.547344,6.688779,11.497045,4.601519,0.31218,0.351276,0.291743,0.854957,0.96648,102.225457,1.404973,0.202741,0.127877,0.181645,2.670196,6.761689,3.706802,3.731534,2.501725,2.713225,3.276899,2.959971,2.601494,1.816454,4
6.10965,9.214995,5.675719,10.54861,4.476551,0.400284,0.359704,0.222946,0.795005,0.943531,102.268975,1.395678,0.180044,0.122822,0.19299,2.339802,5.982619,2.910203,3.936378,2.348271,3.804311,3.602827,2.845383,2.463491,1.833054,4
11.336636,10.877836,4.995977,10.35111,4.759783,0.493926,0.349565,0.173622,0.719472,0.912518,102.233538,1.407443,0.173371,0.117036,0.204901,2.236419,4.909744,2.569798,3.927557,2.164724,5.573979,3.9793,3.018272,2.324093,1.877785,4
18.357141,12.284525,4.5767,10.501067,5.764029,0.571634,0.320773,0.158267,0.648702,0.879845,102.358092,1.438169,0.177448,0.115733,0.215288,2.273758,3.897436,2.724077,3.714856,1.955438,7.547193,4.306661,3.308849,2.182326,1.954218,4
25.016706,13.084448,4.214055,10.702537,7.639572,0.63278,0.284353,0.186352,0.587829,0.860724,102.734589,1.485648,0.187223,0.123083,0.22372,2.453695,3.368018,3.304703,3.397406,1.746967,9.134542,4.50726,3.532567,2.04483,2.073395,4
29.850036,13.029456,3.75997,10.880553,10.274568,0.695365,0.255456,0.263773,0.536614,0.868744,103.310144,1.545398,0.198784,0.139547,0.230908,2.794657,3.648505,4.23607,3.134589,1.589603,9.898983,4.577709,3.63337,1.965431,2.251076,4
31.935105,12.230434,3.566701,11.170128,13.353897,0.781322,0.244686,0.383418,0.499797,0.91083,103.920651,1.606398,0.2158,0.161141,0.237934,3.317316,4.837729,5.414889,3.031368,1.539014,9.673723,4.570664,3.652079,1.975548,2.508369,4
30.926119,11.092706,4.380872,11.728965,16.451838,0.897777,0.254532,0.522018,0.489836,0.983915,104.339622,1.66025,0.244999,0.181409,0.245362,3.931322,6.685224,6.651561,3.078719,1.622834,8.59347,4.522511,3.629242,2.050237,2.853294,4
28.227964,10.199619,6.685552,12.570497,19.205954,1.024414,0.277733,0.643964,0.523539,1.071298,104.483793,1.719003,0.287686,0.194237,0.252268,4.446892,8.608103,7.686037,3.173568,1.83345,7.097783,4.416345,3.579462,2.135095,3.259994,4
23.91701,9.976353,10.297373,13.578039,21.375593,1.117693,0.30299,0.712324,0.604987,1.14759,104.4404,1.780459,0.337091,0.197159,0.256706,4.666763,9.890283,8.288701,3.196079,2.130866,5.670317,4.180367,3.490769,2.173465,3.675575,4
20.436194,10.438227,14.226563,14.594787,22.789854,1.130931,0.323136,0.707172,0.717314,1.188402,104.377409,1.815271,0.381334,0.190282,0.257316,4.445715,10.038522,8.344797,3.082026,2.453724,4.616377,3.785021,3.349786,2.140236,4.039956,4
16.888401,11.259139,17.262077,15.441491,23.29442,1.045725,0.334546,0.636196,0.830639,1.180974,104.467781,1.806321,0.407424,0.175695,0.254811,3.789357,9.037277,7.913349,2.857958,2.750006,4.020048,3.279622,3.183386,2.056111,4.317302,4
13.92735,11.776024,18.410487,15.919338,22.753978,0.877561,0.335118,0.551874,0.922452,1.132514,104.719413,1.733327,0.405819,0.158803,0.252325,2.882092,7.281222,7.191683,2.628734,2.993737,3.716784,2.740086,3.063853,1.98486,4.5082,4
11.239591,11.418227,17.45623,15.805868,21.271473,0.681883,0.33464,0.544047,0.980529,1.066838,105.034614,1.610972,0.380434,0.145515,0.253279,1.987773,5.370101,6.440333,2.474111,3.177827,3.532672,2.267288,3.092761,1.990709,4.637028,4
8.565929,10.108034,14.97382,14.929801,19.264701,0.51246,0.350174,0.687822,1.004597,1.010622,105.359378,1.499729,0.344588,0.138793,0.25919,1.315734,3.856737,5.864229,2.407529,3.295591,3.396683,1.938869,3.323193,2.087384,4.725692,4
6.806584,8.282452,11.94053,13.316968,17.375842,0.40937,0.396058,0.990097,1.005684,0.979955,105.653974,1.43728,0.308781,0.137368,0.26912,0.979181,2.970252,5.547714,2.391342,3.336671,3.396469,1.767531,3.737589,2.241764,4.789265,4
5.91414,6.441713,9.248099,11.210412,16.156484,0.366784,0.477004,1.37338,0.99992,0.973799,105.933068,1.444438,0.285549,0.138079,0.281626,0.91552,2.572689,5.436976,2.389758,3.297905,3.491811,1.649512,4.194352,2.383846,4.826011,4
5.454456,4.948319,7.329147,8.952704,15.732471,0.357446,0.589937,1.704969,0.999347,0.977091,106.338727,1.537118,0.280599,0.139669,0.296402,0.976499,2.396473,5.353514,2.360956,3.181389,3.500662,1.506323,4.481542,2.435433,4.815146,4
5.195585,3.907098,6.116406,6.953566,15.789153,0.358408,0.715359,1.862745,1.007827,0.972594,106.94294,1.679277,0.292575,0.144837,0.313631,1.045318,2.244573,5.117105,2.295617,3.003512,3.338494,1.318999,4.446032,2.359856,4.7306,4
5.007313,3.192886,5.222498,5.53687,15.756761,0.365411,0.822031,1.790809,1.01779,0.951975,107.693475,1.845239,0.31224,0.157226,0.331445,1.082691,2.090485,4.65573,2.226243,2.795554,2.995111,1.12879,4.07325,2.197882,4.56494,4
4.714325,2.607782,4.363015,4.792267,15.148961,0.377143,0.877084,1.522177,1.020114,0.919027,108.408922,2.033124,0.327038,0.178106,0.344824,1.09356,2.006521,4.082313,2.215343,2.589637,2.552274,1.002446,3.4993,2.052064,4.337089,4
4.464252,2.094639,3.573835,4.5795,13.833038,0.400471,0.858697,1.148076,1.012299,0.888476,108.723355,2.208933,0.328116,0.206016,0.348265,1.119094,2.08045,3.587658,2.305289,2.412574,2.078356,1.017615,2.935511,2.025498,4.086685,4
3.921763,1.761467,3.000565,4.652609,12.076741,0.424731,0.768601,0.777042,0.993713,0.877562,108.395884,2.363015,0.320393,0.234372,0.339946,1.208121,2.361082,3.339055,2.489774,2.280122,1.654706,1.217754,2.545309,2.161561,3.858851,4
3.653346,1.698645,2.679343,4.764112,10.392965,0.45316,0.632293,0.491614,0.963123,0.89665,107.490404,2.498638,0.31787,0.253874,0.323871,1.369741,2.809572,3.378654,2.713311,2.195792,1.474407,1.587158,2.444184,2.420798,3.703844,4
4.294578,1.931062,2.606577,4.779116,9.236477,0.475678,0.487277,0.323156,0.915012,0.940324,106.273093,2.586684,0.32855,0.257956,0.306863,1.56629,3.33101,3.615173,2.896527,2.145526,2.593244,2.244213,2.683668,2.703172,3.680191,4
7.427737,2.405647,2.768207,4.68639,8.821128,0.498988,0.368934,0.255226,0.846416,0.989185,105.177672,2.611272,0.355081,0.247319,0.294378,1.786656,3.827676,3.873358,2.970897,2.1172,6.484132,3.401976,3.262634,2.916878,3.834312,4
13.465936,3.025738,3.179356,4.556096,9.193099,0.511887,0.295103,0.24846,0.759004,1.01921,104.576439,2.562868,0.391501,0.230788,0.287543,2.078544,4.222336,3.969861,2.90276,2.126396,13.920639,5.141461,4.084323,3.024061,4.157275,4
22.068872,3.674167,3.798416,4.51423,10.381882,0.523784,0.26413,0.277233,0.659165,1.014682,104.640731,2.424771,0.420466,0.219393,0.28316,2.505118,4.435718,3.780802,2.706276,2.201299,24.214304,7.220976,4.968652,3.044294,4.558595,4
30.941487,4.245998,4.526647,4.701587,12.450402,0.5256,0.261659,0.340645,0.551876,0.974811,105.351069,2.215205,0.425271,0.219521,0.275938,3.076296,4.420885,3.322683,2.463709,2.345216,35.089021,9.076757,5.684823,3.040415,4.900034,4
37.708042,4.663089,5.226369,5.184301,15.349833,0.52611,0.279285,0.432418,0.450128,0.910467,106.416044,1.962381,0.397783,0.227849,0.261897,3.714338,4.201795,2.758766,2.314756,2.523848,43.306495,10.103415,6.046427,3.094001,5.062523,4
40.044552,4.881014,5.736044,5.920107,18.766434,0.530907,0.323598,0.539775,0.37203,0.841496,107.40731,1.69059,0.34461,0.234176,0.24214,4.238167,3.826905,2.279931,2.410785,2.69378,46.210054,9.941378,6.000972,3.270163,5.010545,4
37.224925,4.949992,5.983196,6.837405,22.12145,0.557133,0.410384,0.646648,0.340355,0.791472,108.044103,1.461405,0.282467,0.22841,0.223313,4.479578,3.353109,2.073275,2.88033,2.808763,42.759976,8.65799,5.685404,3.601038,4.785642,4
30.648264,4.959708,5.980776,7.860656,24.711983,0.620295,0.542539,0.732173,0.370213,0.77395,108.207141,1.325119,0.230697,0.206955,0.213843,4.324475,2.834503,2.213653,3.757952,2.830802,34.237601,6.70357,5.326272,4.052931,4.485489,4
22.315978,4.996841,5.77756,8.952381,25.94385,0.712429,0.697844,0.774414,0.4608,0.787584,107.935771,1.2974,0.199639,0.176178,0.217962,3.82513,2.30918,2.617029,4.956001,2.749344,23.534833,4.703916,5.126558,4.529116,4.206747,4
15.231116,5.083992,5.434164,10.098331,25.536494,0.808681,0.833666,0.758042,0.599395,0.817549,107.409209,1.379547,0.186629,0.146901,0.233449,3.175775,1.825732,3.082344,6.28429,2.603058,13.834896,3.201175,5.152856,4.932964,4.003091,4
512.172776,6.009596,0.545678,2.347135,1.001609,865.930836,1.885842,1.989717,3.493433,4.803667,34.473192,75.496024,0.241394,1.858989,1.093662,471.981498,6.768501,1.92861,2.750823,0.412101,526.934235,4.647555,1.62002,2.064451,0.71503,1
509.291483,6.038884,0.467749,2.304366,0.950645,866.296878,1.662835,2.09002,3.619121,4.971136,34.554039,74.01722,0.291658,1.880783,1.091541,471.499887,6.159515,1.866054,2.785777,0.450254,524.063416,5.134184,1.67677,2.000244,0.731479,1
506.770342,5.993587,0.422501,2.261439,0.882407,864.588455,1.978528,2.101648,3.686303,4.97721,34.403492,73.059205,0.356084,1.887881,1.064556,470.585259,5.559014,1.703433,2.710631,0.504564,525.342793,5.63548,1.69294,1.986639,0.726934,1
505.659128,5.798954,0.411166,2.235388,0.82468,862.563872,2.445641,2.02775,3.717642,4.866596,34.234225,72.909925,0.390246,1.871645,1.011168,468.185302,5.149253,1.485138,2.555439,0.561709,529.43249,5.889537,1.66922,1.995941,0.711841,1
506.389774,5.456933,0.424362,2.230728,0.794793,862.695093,2.807549,1.883063,3.722632,4.694518,34.045961,73.483677,0.373097,1.81816,0.940267,464.73838,5.035222,1.269416,2.369131,0.612371,533.594306,5.754234,1.601017,2.009616,0.699024,1
507.895187,5.008209,0.463389,2.237702,0.791996,866.970185,2.963583,1.657323,3.728428,4.485024,33.882764,74.495542,0.350804,1.739733,0.872475,461.611325,5.110163,1.086572,2.201038,0.657724,535.150275,5.366903,1.494278,2.02408,0.695676,1
508.078199,4.57482,0.521136,2.242744,0.801367,876.370345,2.941038,1.369405,3.764667,4.226902,33.816536,75.57126,0.345775,1.684071,0.83376,460.575002,5.172604,0.940274,2.0823,0.706394,532.501625,4.952655,1.332191,2.04794,0.701849,1
505.400704,4.422017,0.592329,2.249804,0.805109,889.912477,2.815059,1.057946,3.873462,3.902763,33.705389,76.351131,0.321042,1.706354,0.841508,462.482153,5.051828,0.820554,2.019499,0.764083,526.313806,4.782359,1.12228,2.089245,0.716312,1
499.823806,4.695047,0.666764,2.273472,0.796673,904.450874,2.637489,0.762547,4.096141,3.535258,33.668013,76.623698,0.282073,1.824684,0.893168,466.756555,4.733764,0.702087,2.002733,0.826611,519.207869,4.989348,0.906657,2.144871,0.739648,1
493.026158,5.373491,0.735587,2.326008,0.782998,916.197804,2.390416,0.544849,4.41887,3.202601,33.85199,76.320395,0.280823,1.988682,0.969876,471.666308,4.417788,0.577968,2.018708,0.881468,513.950165,5.495439,0.733545,2.208367,0.774143,1
487.839286,6.26793,0.789887,2.401683,0.775234,922.329415,2.055247,0.417246,4.746205,2.983004,34.21545,75.617423,0.302214,2.09962,1.049393,474.807639,4.232303,0.45997,2.059507,0.914143,512.470731,6.14174,0.651876,2.275195,0.819609,1
486.60981,7.030321,0.81097,2.476461,0.780133,922.150077,1.717458,0.390287,4.934236,2.90867,34.857781,74.941541,0.299524,2.068973,1.115047,474.624677,4.193304,0.373886,2.124523,0.917524,514.943714,6.719858,0.668185,2.341198,0.872242,1
490.237036,7.404311,0.799907,2.528998,0.799533,917.38482,1.577227,0.462725,4.859486,2.953107,35.668643,74.715034,0.286039,1.889992,1.159469,471.243271,4.250009,0.370439,2.212199,0.892639,519.70708,7.028925,0.742432,2.395228,0.925598,1
497.742799,7.343112,0.787767,2.555999,0.830807,910.971868,1.7524,0.624667,4.471463,3.050536,36.386585,75.12989,0.279504,1.650093,1.180275,466.237742,4.307364,0.474763,2.314764,0.848911,524.650833,7.040056,0.826674,2.415432,0.971487,1
506.174399,6.94021,0.787246,2.568123,0.869511,905.861346,2.160065,0.884065,3.817158,3.135731,36.938223,76.055214,0.280874,1.481116,1.176102,461.807444,4.3192,0.682906,2.412088,0.800533,527.706841,6.835182,0.894849,2.387132,1.001862,1
512.224996,6.42917,0.804624,2.578713,0.909068,904.055981,2.566727,1.212621,3.049281,3.17361,37.20083,77.07429,0.282428,1.473963,1.149407,459.405173,4.307139,0.965578,2.473468,0.766007,527.432611,6.52344,0.964688,2.321442,1.016953,1
513.466033,5.981564,0.833039,2.582945,0.940235,905.656267,2.81501,1.56195,2.349629,3.164092,37.176485,77.639878,0.30234,1.622796,1.110748,459.11345,4.327958,1.25214,2.4712,0.760578,523.627008,6.170151,1.083935,2.247397,1.026071,1
509.517831,5.678898,0.846717,2.562841,0.956442,908.958327,2.852598,1.888653,1.848444,3.125102,37.036863,77.353298,0.359242,1.82932,1.075467,460.273354,4.446275,1.465041,2.393975,0.789064,517.510843,5.835269,1.269847,2.200607,1.038738,1
502.28599,5.594151,0.821317,2.501797,0.959122,911.690378,2.73281,2.141809,1.598131,3.080026,36.829088,76.241619,0.422973,1.964854,1.056408,462.120909,4.679593,1.553548,2.25869,0.842497,511.690162,5.627096,1.495501,2.200222,1.053302,1
494.609505,5.73842,0.737048,2.399781,0.960003,912.308852,2.652047,2.316804,1.566863,3.047179,36.656337,74.713801,0.454443,1.950482,1.060367,463.968223,4.96171,1.510554,2.106445,0.900463,508.887458,5.62922,1.68827,2.232706,1.055417,1
489.205731,6.008705,0.615171,2.28299,0.972473,910.137557,2.74273,2.422646,1.665872,3.03778,36.542456,73.393685,0.446091,1.804368,1.084591,465.453522,5.202972,1.378283,1.985458,0.937917,510.308796,5.797368,1.76972,2.264351,1.028372,1
487.935549,6.232469,0.488684,2.202362,1.002391,904.645663,3.010911,2.441052,1.78016,3.046128,36.310735,72.896207,0.404127,1.617029,1.117182,466.578255,5.374339,1.204458,1.93131,0.935713,515.432165,6.016355,1.700414,2.271732,0.968215,1
491.011108,6.292554,0.384586,2.206875,1.046844,895.494999,3.561436,2.385016,1.859717,3.057428,35.958187,73.448478,0.331167,1.489518,1.140595,467.727138,5.542413,1.047694,1.956524,0.89269,522.164012,6.172191,1.509204,2.267119,0.896897,1
496.681712,6.175046,0.330629,2.306376,1.107604,884.287014,4.689319,2.3516,1.980298,3.057312,35.503281,74.785829,0.235289,1.474585,1.140895,469.199053,5.775975,0.956216,2.043569,0.829253,527.17079,6.112229,1.270131,2.291699,0.850538,1
501.582549,6.019477,0.364446,2.465852,1.194852,875.474165,6.579935,2.541311,2.306813,3.046047,34.929105,76.339853,0.14883,1.559655,1.115346,470.507711,6.072539,0.929694,2.157247,0.78099,527.400993,5.74818,1.085845,2.391845,0.86239,1
502.120119,6.100142,0.535551,2.617903,1.313867,874.268742,8.907638,3.178029,2.963764,3.048182,34.397251,77.453832,0.103506,1.694151,1.075129,470.834742,6.386193,0.954148,2.253298,0.778496,521.646181,5.19709,1.035407,2.583356,0.942051,1
496.698109,6.655008,0.863165,2.698283,1.456065,884.18232,10.952206,4.298033,3.91395,3.116049,33.912449,77.699518,0.092076,1.82903,1.037542,469.623376,6.663749,1.012261,2.292994,0.833287,511.399631,4.711135,1.127035,2.82735,1.06928,1
486.540645,7.658617,1.29484,2.678406,1.595528,904.18333,11.978482,5.706411,4.935735,3.298198,33.450725,77.047534,0.107833,1.941205,1.015253,466.693909,6.872643,1.072914,2.263974,0.930656,500.35833,4.51883,1.305005,3.029929,1.198693,1
475.095672,8.776536,1.734472,2.570456,1.694246,928.25382,11.592125,6.95186,5.705289,3.603354,33.117915,75.791209,0.160208,2.02949,1.008475,462.7201,7.044011,1.132325,2.18482,1.037386,492.120779,4.660895,1.478697,3.086385,1.281128,1
466.962621,9.608185,2.097837,2.41917,1.714287,947.539114,10.015166,7.533906,5.9603,3.979556,32.691105,74.416588,0.242025,2.086318,1.006678,459.099953,7.150152,1.195699,2.099891,1.118233,488.77717,5.100485,1.556147,2.948873,1.292136,1
465.593268,9.790472,2.333393,2.281703,1.634558,953.261629,7.854751,7.219059,5.62495,4.329908,31.87274,73.414286,0.315007,2.087411,0.996059,457.433892,6.992831,1.273651,2.056754,1.149657,490.594133,5.793437,1.525339,2.656674,1.246735,1
471.846571,9.147836,2.443605,2.198661,1.462965,940.473518,5.786225,6.059084,4.833916,4.563911,30.726076,73.053058,0.351379,2.010304,0.966558,459.291168,6.481276,1.372162,2.085339,1.124192,496.239219,6.526981,1.43548,2.315523,1.187898,1
484.048069,7.95299,2.462451,2.179476,1.236497,910.862969,4.282719,4.449369,3.870207,4.647931,29.383034,73.340979,0.362781,1.861698,0.919078,465.199308,5.704768,1.472797,2.18852,1.052653,503.916759,7.103671,1.368513,2.040022,1.159449,1
498.221582,6.678266,2.4067,2.195084,1.007278,872.013397,3.41124,2.855039,3.017708,4.612541,28.237329,74.195493,0.351524,1.68025,0.868298,474.052652,4.849003,1.55114,2.349423,0.96195,512.009632,7.486477,1.406166,1.89779,1.185651,1
510.101122,5.775573,2.261347,2.203187,0.819996,833.858746,3.007275,1.635887,2.440795,4.529772,27.601568,75.394373,0.315283,1.519793,0.834523,483.933078,4.194407,1.587054,2.53006,0.880226,519.376084,7.628996,1.575307,1.883884,1.257973,1
517.021009,5.519571,2.034304,2.183514,0.695938,803.639388,2.775428,0.929149,2.141389,4.472825,27.406515,76.606726,0.284869,1.427068,0.827763,492.533294,3.876903,1.578341,2.686804,0.826004,525.719314,7.495238,1.835508,1.933855,1.341844,1
518.532428,5.748611,1.768766,2.132705,0.635185,783.881698,2.461228,0.607232,2.026566,4.479292,27.653507,77.5369,0.273171,1.42535,0.844967,498.181649,3.864823,1.530135,2.780313,0.801603,531.285322,7.094729,2.101518,1.964698,1.396735,1
516.177758,6.158517,1.51783,2.062054,0.634503,773.285118,2.066721,0.458149,2.004366,4.547668,28.158579,77.900413,0.282399,1.513113,0.878558,500.426118,4.083875,1.48493,2.791946,0.796332,535.991725,6.446123,2.275011,1.928131,1.395459,1
511.958257,6.845102,1.405621,1.992458,0.795768,768.869585,1.791015,0.370282,2.056919,4.785461,29.031183,77.564205,0.445495,1.731268,0.970012,499.26136,4.683952,1.60201,2.73445,0.896799,539.286451,5.939862,2.369792,1.853078,1.4318,1
506.008243,9.351879,1.862898,1.991823,1.827371,765.651293,1.929423,0.362653,2.216808,6.012101,32.765369,77.37542,1.458853,2.347086,1.426661,494.85127,7.476488,2.421222,2.700304,1.765141,539.378168,7.346148,2.653399,1.868645,2.195495,1
495.045805,16.803577,3.657888,2.173286,4.892421,754.882821,2.951799,0.534348,2.500924,9.563596,42.602929,78.89722,4.436935,3.77961,2.730976,486.561916,15.998646,4.806686,2.856646,4.509732,531.809202,13.977308,3.70326,2.172665,4.83614,1
473.614064,31.80672,7.3045,2.60645,10.701748,725.760189,5.639991,1.011442,2.873322,16.218867,62.660354,83.02624,9.953624,6.22134,5.149668,472.350362,32.860998,9.285674,3.327581,9.831076,510.718305,28.528195,5.981253,2.882527,10.093163,1
437.593297,53.396374,12.658932,3.24725,18.725353,669.331929,10.480718,1.884392,3.259174,25.296578,89.317132,88.577519,17.343837,9.351053,8.422779,448.228429,56.650801,15.483527,4.084138,17.274813,472.220135,50.063053,9.554292,3.918592,17.525387,1
385.527377,76.296621,18.661287,3.934571,27.078572,583.071417,16.826212,3.067778,3.602033,34.569381,119.722347,92.22888,24.74528,12.355626,11.74042,410.935586,81.203974,22.006729,4.923811,25.107522,415.374344,73.37403,13.762547,5.000887,25.379534,1
319.991812,92.596011,23.561612,4.44038,33.203259,472.105727,22.825701,4.331084,3.892601,41.113615,142.436675,90.203415,29.905217,14.249422,14.046863,357.075689,97.904589,26.830576,5.541443,30.933259,343.512868,90.517665,17.314149,5.770348,31.223886,1
247.790907,95.755082,25.795463,4.562643,35.014687,349.370938,26.184861,5.41054,4.162641,42.668135,155.023666,80.630062,30.936171,14.326798,14.520221,290.136948,100.257582,28.363112,5.665401,32.764526,264.413541,94.681644,19.07656,5.938117,33.039543,1
177.262104,84.466077,24.665254,4.23854,31.916414,231.720727,25.406599,6.006484,4.445737,38.725086,152.739418,64.586171,27.4409,12.514446,12.973176,215.463766,87.447215,26.137926,5.204012,29.977313,187.199288,84.201387,18.487938,5.437468,30.188984,1
117.893105,63.221225,20.783942,3.565774,25.086735,134.70851,20.824861,6.03847,4.776959,30.75494,141.42246,45.319065,20.805364,9.41743,9.944306,145.718243,64.645503,21.159486,4.277611,23.60995,122.330571,63.444125,15.907759,4.433612,23.727787,1
